xsurvnum,version,scenario,y1,brand_1,brand_2,brand_3,brand_4,pixels_2,zoom_2,video_2,swivel_2,wifi_2,price_lin
13795485,4,11.1,0,0,1,0,0,0,1,0,0,1,5.631211782
13795485,4,11.1,0,0,0,1,0,1,1,1,0,1,4.369447852
13795485,4,12,0,1,0,0,0,1,1,1,0,1,5.433722004
13795485,4,12,0,0,1,0,0,1,1,0,0,1,4.369447852
13795485,4,12,0,0,0,1,0,1,0,1,1,1,4.859812404
13795485,4,12,0,0,0,0,1,0,1,1,1,1,5.187385806
13795485,4,12,1,0,0,0,0,0,0,0,0,0,0
13795485,4,12.1,1,1,0,0,0,1,1,1,0,1,5.433722004
13795485,4,12.1,0,0,1,0,0,1,1,0,0,1,4.369447852
13795485,4,12.1,0,0,0,1,0,1,0,1,1,1,4.859812404
13795485,4,12.1,0,0,0,0,1,0,1,1,1,1,5.187385806
13795485,4,13,1,0,0,1,0,1,1,0,1,0,5.631211782
13795485,4,13,0,0,1,0,0,1,1,0,1,1,5.187385806
13795485,4,13,0,1,0,0,0,1,1,1,0,1,4.859812404
13795485,4,13,0,0,0,0,1,0,0,1,0,0,5.433722004
13795485,4,13,0,0,0,0,0,0,0,0,0,0,0
13795485,4,14,0,0,0,1,0,0,1,0,0,0,4.369447852
13795485,4,14,0,0,0,0,1,0,0,0,1,0,5.631211782
13795485,4,14,0,1,0,0,0,1,0,0,1,1,4.859812404
13795485,4,14,0,0,1,0,0,0,1,1,0,0,5.433722004
13795485,4,14,1,0,0,0,0,0,0,0,0,0,0
13795485,4,14.1,1,0,0,1,0,0,1,0,0,0,4.369447852
13795485,4,14.1,0,0,0,0,1,0,0,0,1,0,5.631211782
13795485,4,14.1,0,1,0,0,0,1,0,0,1,1,4.859812404
13795485,4,14.1,0,0,1,0,0,0,1,1,0,0,5.433722004
13795485,4,15,0,1,0,0,0,0,1,0,1,0,4.369447852
13795485,4,15,0,0,0,1,0,1,0,0,0,0,4.859812404
13795485,4,15,0,0,0,0,1,0,1,0,1,1,5.433722004
13795485,4,15,0,1,0,0,0,0,1,1,1,1,5.187385806
13795485,4,15,1,0,0,0,0,0,0,0,0,0,0
13795485,4,15.1,1,1,0,0,0,0,1,0,1,0,4.369447852
13795485,4,15.1,0,0,0,1,0,1,0,0,0,0,4.859812404
13795485,4,15.1,0,0,0,0,1,0,1,0,1,1,5.433722004
13795485,4,15.1,0,1,0,0,0,0,1,1,1,1,5.187385806
13795485,4,16,0,0,0,1,0,0,0,0,0,1,5.187385806
13795485,4,16,0,0,0,0,1,1,0,1,1,1,4.369447852
13795485,4,16,0,1,0,0,0,1,0,1,0,0,5.631211782
13795485,4,16,0,0,1,0,0,0,1,1,1,0,4.859812404
13795485,4,16,1,0,0,0,0,0,0,0,0,0,0
13795485,4,16.1,1,0,0,1,0,0,0,0,0,1,5.187385806
13795485,4,16.1,0,0,0,0,1,1,0,1,1,1,4.369447852
13795485,4,16.1,0,1,0,0,0,1,0,1,0,0,5.631211782
13795485,4,16.1,0,0,1,0,0,0,1,1,1,0,4.859812404
13795541,6,1,1,0,1,0,0,1,1,0,1,0,5.187385806
13795541,6,1,0,0,0,1,0,0,1,0,1,1,4.859812404
13795541,6,1,0,0,0,0,1,0,1,0,1,1,4.369447852
13795541,6,1,0,1,0,0,0,0,1,0,1,1,5.631211782
13795541,6,1,0,0,0,0,0,0,0,0,0,0,0
13795541,6,2,0,0,0,0,1,0,1,0,1,1,5.433722004
13795541,6,2,1,0,0,0,1,0,1,1,0,0,4.369447852
13795541,6,2,0,0,0,1,0,0,1,0,0,0,4.859812404
13795541,6,2,0,0,1,0,0,0,1,1,1,1,5.631211782
13795541,6,2,0,0,0,0,0,0,0,0,0,0,0
13795541,6,3,1,0,1,0,0,0,0,1,0,1,5.187385806
13795541,6,3,0,1,0,0,0,1,1,0,0,1,4.859812404
13795541,6,3,0,0,0,0,1,1,0,1,1,0,5.433722004
13795541,6,3,0,0,0,1,0,1,1,0,1,0,5.631211782
13795541,6,3,0,0,0,0,0,0,0,0,0,0,0
13795541,6,4,0,0,0,0,1,0,0,1,0,1,4.369447852
13795541,6,4,1,0,1,0,0,0,0,0,0,0,5.187385806
13795541,6,4,0,0,1,0,0,1,0,0,0,1,4.859812404
13795541,6,4,0,1,0,0,0,0,0,1,0,0,5.433722004
13795541,6,4,0,0,0,0,0,0,0,0,0,0,0
13795541,6,5,1,1,0,0,0,1,0,1,0,1,5.187385806
13795541,6,5,0,0,1,0,0,1,1,1,0,1,4.369447852
13795541,6,5,0,0,0,0,1,1,1,1,1,0,5.631211782
13795541,6,5,0,0,0,1,0,0,0,1,1,0,5.433722004
13795541,6,5,0,0,0,0,0,0,0,0,0,0,0
13795541,6,6,1,0,0,0,1,0,0,1,0,1,5.433722004
13795541,6,6,0,1,0,0,0,1,1,0,0,0,4.369447852
13795541,6,6,0,0,1,0,0,0,1,0,0,0,4.859812404
13795541,6,6,0,0,0,1,0,0,0,0,0,0,5.631211782
13795541,6,6,0,0,0,0,0,0,0,0,0,0,0
13795541,6,7,1,0,0,0,1,1,1,1,1,1,5.187385806
13795541,6,7,0,0,0,1,0,1,0,1,0,1,4.859812404
13795541,6,7,0,0,1,0,0,0,0,0,0,1,5.433722004
13795541,6,7,0,0,0,0,1,0,0,0,1,1,5.631211782
13795541,6,7,0,0,0,0,0,0,0,0,0,0,0
13795541,6,8,1,1,0,0,0,1,1,1,0,1,4.369447852
13795541,6,8,0,0,0,1,0,1,1,1,0,0,5.631211782
13795541,6,8,0,0,0,1,0,0,1,1,1,1,4.859812404
13795541,6,8,0,0,1,0,0,0,1,1,1,0,5.433722004
13795541,6,8,0,0,0,0,0,0,0,0,0,0,0
13795541,6,9,1,0,1,0,0,1,1,0,0,0,5.631211782
13795541,6,9,0,0,0,1,0,1,1,0,0,1,5.187385806
13795541,6,9,0,0,0,0,1,0,0,0,0,1,4.859812404
13795541,6,9,0,1,0,0,0,0,0,1,1,0,4.369447852
13795541,6,9,0,0,0,0,0,0,0,0,0,0,0
13795541,6,10,1,0,0,0,1,1,1,1,0,0,4.859812404
13795541,6,10,0,0,0,1,0,1,1,1,0,0,5.433722004
13795541,6,10,0,1,0,0,0,1,0,0,0,1,5.631211782
13795541,6,10,0,0,0,1,0,1,0,0,0,1,5.187385806
13795541,6,10,0,0,0,0,0,0,0,0,0,0,0
13795541,6,11,1,1,0,0,0,1,0,0,0,0,4.369447852
13795541,6,11,0,0,1,0,0,0,0,0,1,1,5.433722004
13795541,6,11,0,0,0,0,1,1,0,0,1,0,4.859812404
13795541,6,11,0,0,1,0,0,0,0,1,1,0,5.187385806
13795541,6,11,0,0,0,0,0,0,0,0,0,0,0
13795541,6,12,1,0,0,1,0,1,1,1,0,1,5.433722004
13795541,6,12,0,1,0,0,0,1,0,1,1,0,5.187385806
13795541,6,12,0,0,0,0,1,1,1,1,1,1,5.631211782
13795541,6,12,0,0,0,1,0,1,0,1,1,1,4.369447852
13795541,6,12,0,0,0,0,0,0,0,0,0,0,0
13795541,6,13,0,0,0,1,0,0,0,1,0,0,5.433722004
13795541,6,13,1,0,0,0,1,0,0,1,1,1,5.187385806
13795541,6,13,0,1,0,0,0,1,1,1,1,0,5.631211782
13795541,6,13,0,1,0,0,0,0,1,0,0,0,4.369447852
13795541,6,13,0,0,0,0,0,0,0,0,0,0,0
13795541,6,14,0,0,1,0,0,0,0,0,1,0,5.631211782
13795541,6,14,1,0,0,1,0,0,1,0,1,1,4.859812404
13795541,6,14,0,0,0,0,1,1,0,1,1,0,5.187385806
13795541,6,14,0,1,0,0,0,1,0,1,1,0,4.369447852
13795541,6,14,0,0,0,0,0,0,0,0,0,0,0
13795541,6,15,0,0,1,0,0,1,1,0,0,1,4.859812404
13795541,6,15,1,0,0,0,1,1,0,1,0,0,5.187385806
13795541,6,15,0,1,0,0,0,1,0,0,1,1,5.631211782
13795541,6,15,0,0,0,1,0,0,1,0,0,0,5.433722004
13795541,6,15,0,0,0,0,0,0,0,0,0,0,0
13795541,6,16,0,0,0,0,1,0,0,0,1,1,5.433722004
13795541,6,16,1,1,0,0,0,1,1,1,1,0,4.369447852
13795541,6,16,0,0,1,0,0,0,0,1,1,0,5.631211782
13795541,6,16,0,0,1,0,0,0,1,0,1,1,5.187385806
13795541,6,16,0,0,0,0,0,0,0,0,0,0,0
13795613,10,1,0,0,0,1,0,0,1,0,1,0,4.369447852
13795613,10,1,1,1,0,0,0,1,1,0,1,1,5.433722004
13795613,10,1,0,0,0,0,1,0,0,0,0,1,4.859812404
13795613,10,1,0,0,1,0,0,0,1,0,1,0,5.631211782
13795613,10,1,0,0,0,0,0,0,0,0,0,0,0
13795613,10,2,0,0,0,0,1,1,0,0,1,0,5.631211782
13795613,10,2,1,1,0,0,0,1,0,1,0,1,4.369447852
13795613,10,2,0,0,1,0,0,1,0,1,0,1,5.187385806
13795613,10,2,0,0,0,1,0,1,0,1,1,1,4.859812404
13795613,10,2,0,0,0,0,0,0,0,0,0,0,0
13795613,10,3,0,0,0,1,0,0,0,0,0,1,5.433722004
13795613,10,3,1,1,0,0,0,1,1,0,1,1,4.369447852
13795613,10,3,0,0,1,0,0,1,0,0,1,1,5.187385806
13795613,10,3,0,0,1,0,0,1,1,1,0,1,4.859812404
13795613,10,3,0,0,0,0,0,0,0,0,0,0,0
13795613,10,4,0,0,0,1,0,1,1,0,1,1,5.187385806
13795613,10,4,0,0,1,0,0,0,0,1,0,0,5.631211782
13795613,10,4,0,0,0,0,1,0,1,0,1,0,5.433722004
13795613,10,4,0,0,0,0,1,0,0,1,1,1,4.859812404
13795613,10,4,1,0,0,0,0,0,0,0,0,0,0
13795613,10,4.1,0,0,0,1,0,1,1,0,1,1,5.187385806
13795613,10,4.1,0,0,1,0,0,0,0,1,0,0,5.631211782
13795613,10,4.1,0,0,0,0,1,0,1,0,1,0,5.433722004
13795613,10,4.1,1,0,0,0,1,0,0,1,1,1,4.859812404
13795613,10,5,1,1,0,0,0,0,1,0,0,1,5.187385806
13795613,10,5,0,1,0,0,0,0,0,1,1,0,4.369447852
13795613,10,5,0,0,1,0,0,1,1,0,0,0,4.859812404
13795613,10,5,0,0,0,0,1,1,1,0,1,0,5.433722004
13795613,10,5,0,0,0,0,0,0,0,0,0,0,0
13795613,10,6,0,0,0,0,1,0,1,1,0,1,5.631211782
13795613,10,6,0,0,0,1,0,1,0,1,0,1,5.187385806
13795613,10,6,1,1,0,0,0,0,1,1,0,0,4.859812404
13795613,10,6,0,0,1,0,0,1,1,1,1,1,5.433722004
13795613,10,6,0,0,0,0,0,0,0,0,0,0,0
13795613,10,7,0,0,0,0,1,1,0,0,1,1,4.369447852
13795613,10,7,0,0,0,1,0,0,0,1,1,0,5.187385806
13795613,10,7,1,1,0,0,0,1,0,1,1,0,5.631211782
13795613,10,7,0,0,1,0,0,1,1,0,1,0,5.433722004
13795613,10,7,0,0,0,0,0,0,0,0,0,0,0
13795613,10,8,0,0,0,0,1,1,0,1,1,1,5.187385806
13795613,10,8,0,0,1,0,0,0,1,0,0,0,5.433722004
13795613,10,8,0,0,0,1,0,0,0,1,0,0,4.859812404
13795613,10,8,0,0,0,1,0,0,1,0,1,1,5.631211782
13795613,10,8,1,0,0,0,0,0,0,0,0,0,0
13795613,10,8.1,1,0,0,0,1,1,0,1,1,1,5.187385806
13795613,10,8.1,0,0,1,0,0,0,1,0,0,0,5.433722004
13795613,10,8.1,0,0,0,1,0,0,0,1,0,0,4.859812404
13795613,10,8.1,0,0,0,1,0,0,1,0,1,1,5.631211782
13795613,10,9,0,0,1,0,0,0,0,1,1,1,4.369447852
13795613,10,9,0,1,0,0,0,0,1,0,0,1,5.631211782
13795613,10,9,0,0,0,1,0,0,1,0,1,1,4.859812404
13795613,10,9,0,0,0,0,1,0,1,0,0,1,5.187385806
13795613,10,9,1,0,0,0,0,0,0,0,0,0,0
13795613,10,9.1,0,0,1,0,0,0,0,1,1,1,4.369447852
13795613,10,9.1,0,1,0,0,0,0,1,0,0,1,5.631211782
13795613,10,9.1,1,0,0,1,0,0,1,0,1,1,4.859812404
13795613,10,9.1,0,0,0,0,1,0,1,0,0,1,5.187385806
13795613,10,10,1,1,0,0,0,0,1,0,1,0,5.187385806
13795613,10,10,0,0,0,1,0,0,0,1,0,1,4.369447852
13795613,10,10,0,0,0,0,1,1,1,0,0,1,5.433722004
13795613,10,10,0,0,1,0,0,0,0,0,1,0,4.859812404
13795613,10,10,0,0,0,0,0,0,0,0,0,0,0
13795613,10,11,0,0,0,1,0,1,0,1,0,0,5.631211782
13795613,10,11,1,1,0,0,0,1,1,1,0,1,5.433722004
13795613,10,11,0,0,0,0,1,1,1,0,0,1,4.369447852
13795613,10,11,0,0,0,0,1,1,0,1,1,0,5.187385806
13795613,10,11,0,0,0,0,0,0,0,0,0,0,0
13795613,10,12,1,1,0,0,0,0,1,0,1,0,4.369447852
13795613,10,12,0,0,0,0,1,1,1,0,1,0,4.859812404
13795613,10,12,0,0,0,1,0,1,0,1,0,0,5.631211782
13795613,10,12,0,0,1,0,0,1,1,1,0,0,5.187385806
13795613,10,12,0,0,0,0,0,0,0,0,0,0,0
13795613,10,13,0,0,0,0,1,0,1,1,1,1,4.369447852
13795613,10,13,1,1,0,0,0,1,1,1,0,1,5.631211782
13795613,10,13,0,0,0,1,0,0,1,1,1,1,5.187385806
13795613,10,13,0,0,1,0,0,0,0,1,0,0,5.433722004
13795613,10,13,0,0,0,0,0,0,0,0,0,0,0
13795613,10,14,0,0,0,1,0,0,0,1,0,0,4.859812404
13795613,10,14,0,0,1,0,0,0,1,0,0,0,4.369447852
13795613,10,14,0,0,0,0,1,1,1,0,1,0,5.433722004
13795613,10,14,0,1,0,0,0,0,0,1,0,0,5.631211782
13795613,10,14,1,0,0,0,0,0,0,0,0,0,0
13795613,10,14.1,0,0,0,1,0,0,0,1,0,0,4.859812404
13795613,10,14.1,0,0,1,0,0,0,1,0,0,0,4.369447852
13795613,10,14.1,0,0,0,0,1,1,1,0,1,0,5.433722004
13795613,10,14.1,1,1,0,0,0,0,0,1,0,0,5.631211782
13795613,10,15,1,1,0,0,0,1,0,0,0,1,4.859812404
13795613,10,15,0,0,0,0,1,1,0,1,0,1,5.433722004
13795613,10,15,0,0,0,1,0,1,0,1,1,0,4.369447852
13795613,10,15,0,0,1,0,0,0,0,1,0,0,5.631211782
13795613,10,15,0,0,0,0,0,0,0,0,0,0,0
13795613,10,16,0,0,1,0,0,1,1,0,0,0,4.859812404
13795613,10,16,0,0,0,1,0,0,0,1,0,1,5.631211782
13795613,10,16,0,0,0,0,1,1,0,0,1,0,5.187385806
13795613,10,16,1,1,0,0,0,0,0,0,1,0,5.433722004
13795613,10,16,0,0,0,0,0,0,0,0,0,0,0
13795736,7,1,0,1,0,0,0,1,0,1,1,0,5.631211782
13795736,7,1,0,0,0,0,1,1,1,0,1,1,4.859812404
13795736,7,1,0,0,1,0,0,0,0,0,1,0,5.187385806
13795736,7,1,1,0,1,0,0,1,1,1,1,1,4.369447852
13795736,7,1,0,0,0,0,0,0,0,0,0,0,0
13795736,7,2,0,1,0,0,0,0,1,0,1,0,5.631211782
13795736,7,2,0,1,0,0,0,1,1,0,0,0,5.187385806
13795736,7,2,1,0,0,0,1,1,1,0,1,0,4.369447852
13795736,7,2,0,0,0,1,0,1,1,0,1,0,5.433722004
13795736,7,2,0,0,0,0,0,0,0,0,0,0,0
13795736,7,3,0,0,0,0,1,0,1,0,0,0,5.631211782
13795736,7,3,0,1,0,0,0,0,0,0,0,1,5.187385806
13795736,7,3,0,0,1,0,0,0,1,1,1,1,5.433722004
13795736,7,3,1,0,0,1,0,0,1,1,1,1,4.369447852
13795736,7,3,0,0,0,0,0,0,0,0,0,0,0
13795736,7,4,0,0,0,0,1,0,1,1,1,0,5.631211782
13795736,7,4,1,1,0,0,0,0,1,1,0,0,4.859812404
13795736,7,4,0,0,0,1,0,0,0,0,1,1,5.187385806
13795736,7,4,0,0,1,0,0,0,0,0,1,1,4.369447852
13795736,7,4,0,0,0,0,0,0,0,0,0,0,0
13795736,7,5,1,0,0,0,1,1,1,0,1,1,4.859812404
13795736,7,5,0,0,0,1,0,1,1,0,1,1,5.631211782
13795736,7,5,0,0,1,0,0,1,0,1,0,1,4.369447852
13795736,7,5,0,0,0,1,0,1,0,1,0,1,5.433722004
13795736,7,5,0,0,0,0,0,0,0,0,0,0,0
13795736,7,6,0,0,1,0,0,1,0,0,0,0,4.859812404
13795736,7,6,0,1,0,0,0,1,0,0,0,1,5.187385806
13795736,7,6,0,0,0,1,0,1,1,1,0,1,5.433722004
13795736,7,6,0,0,0,0,1,0,1,0,1,1,5.631211782
13795736,7,6,1,0,0,0,0,0,0,0,0,0,0
13795736,7,6.1,0,0,1,0,0,1,0,0,0,0,4.859812404
13795736,7,6.1,0,1,0,0,0,1,0,0,0,1,5.187385806
13795736,7,6.1,1,0,0,1,0,1,1,1,0,1,5.433722004
13795736,7,6.1,0,0,0,0,1,0,1,0,1,1,5.631211782
13795736,7,7,0,0,1,0,0,1,0,1,1,0,4.859812404
13795736,7,7,0,0,1,0,0,0,0,1,0,0,5.187385806
13795736,7,7,0,0,0,1,0,1,0,0,1,1,5.433722004
13795736,7,7,0,0,0,0,1,1,1,0,0,1,5.631211782
13795736,7,7,1,0,0,0,0,0,0,0,0,0,0
13795736,7,7.1,0,0,1,0,0,1,0,1,1,0,4.859812404
13795736,7,7.1,0,0,1,0,0,0,0,1,0,0,5.187385806
13795736,7,7.1,1,0,0,1,0,1,0,0,1,1,5.433722004
13795736,7,7.1,0,0,0,0,1,1,1,0,0,1,5.631211782
13795736,7,8,0,0,0,1,0,0,1,1,1,1,5.631211782
13795736,7,8,0,0,1,0,0,0,1,1,1,1,5.433722004
13795736,7,8,0,1,0,0,0,1,0,0,0,0,5.187385806
13795736,7,8,1,0,0,1,0,1,0,0,0,1,4.859812404
13795736,7,8,0,0,0,0,0,0,0,0,0,0,0
13795736,7,9,0,0,0,0,1,0,1,1,1,0,5.433722004
13795736,7,9,0,0,1,0,0,0,0,1,0,1,5.631211782
13795736,7,9,0,0,0,1,0,1,0,0,0,0,4.369447852
13795736,7,9,1,1,0,0,0,1,0,1,1,0,4.859812404
13795736,7,9,0,0,0,0,0,0,0,0,0,0,0
13795736,7,10,0,0,1,0,0,1,0,1,0,1,5.187385806
13795736,7,10,1,0,0,1,0,1,1,0,0,0,4.859812404
13795736,7,10,0,0,0,0,1,1,0,0,0,0,4.369447852
13795736,7,10,0,1,0,0,0,0,1,1,0,1,5.433722004
13795736,7,10,0,0,0,0,0,0,0,0,0,0,0
13795736,7,11,0,0,1,0,0,0,0,1,1,1,5.631211782
13795736,7,11,0,0,0,0,1,0,0,1,0,0,5.433722004
13795736,7,11,1,0,0,1,0,1,0,0,0,1,4.369447852
13795736,7,11,0,1,0,0,0,0,0,0,0,0,4.859812404
13795736,7,11,0,0,0,0,0,0,0,0,0,0,0
13795736,7,12,1,1,0,0,0,1,1,1,0,0,5.187385806
13795736,7,12,0,0,0,0,1,0,1,1,1,0,4.369447852
13795736,7,12,0,0,1,0,0,1,0,1,0,1,4.859812404
13795736,7,12,0,0,0,1,0,0,1,1,0,1,5.433722004
13795736,7,12,0,0,0,0,0,0,0,0,0,0,0
13795736,7,13,0,1,0,0,0,0,1,1,0,0,4.369447852
13795736,7,13,0,0,0,0,1,1,0,0,0,0,5.433722004
13795736,7,13,0,0,0,1,0,0,1,0,0,1,5.631211782
13795736,7,13,0,0,1,0,0,0,0,0,1,0,5.187385806
13795736,7,13,1,0,0,0,0,0,0,0,0,0,0
13795736,7,13.1,0,1,0,0,0,0,1,1,0,0,4.369447852
13795736,7,13.1,1,0,0,0,1,1,0,0,0,0,5.433722004
13795736,7,13.1,0,0,0,1,0,0,1,0,0,1,5.631211782
13795736,7,13.1,0,0,1,0,0,0,0,0,1,0,5.187385806
13795736,7,14,0,0,1,0,0,0,1,0,1,1,4.369447852
13795736,7,14,0,0,0,0,1,0,1,0,0,0,5.187385806
13795736,7,14,0,1,0,0,0,1,1,1,1,1,5.433722004
13795736,7,14,1,0,0,1,0,1,1,1,0,1,4.859812404
13795736,7,14,0,0,0,0,0,0,0,0,0,0,0
13795736,7,15,1,0,0,0,1,1,1,1,1,0,5.187385806
13795736,7,15,0,0,0,0,1,0,0,0,0,1,5.631211782
13795736,7,15,0,0,0,1,0,0,0,1,1,0,4.369447852
13795736,7,15,0,1,0,0,0,1,0,0,0,1,5.433722004
13795736,7,15,0,0,0,0,0,0,0,0,0,0,0
13795736,7,16,0,0,1,0,0,0,0,0,0,0,5.631211782
13795736,7,16,0,0,0,0,1,0,1,1,1,0,4.369447852
13795736,7,16,0,0,0,1,0,0,1,1,1,0,5.187385806
13795736,7,16,1,1,0,0,0,1,0,0,1,0,4.859812404
13795736,7,16,0,0,0,0,0,0,0,0,0,0,0
13795889,3,1,1,0,1,0,0,0,1,1,0,1,4.369447852
13795889,3,1,0,1,0,0,0,0,1,0,1,0,5.433722004
13795889,3,1,0,0,1,0,0,0,0,0,1,1,4.859812404
13795889,3,1,0,0,0,0,1,1,1,0,0,1,5.187385806
13795889,3,1,0,0,0,0,0,0,0,0,0,0,0
13795889,3,2,0,1,0,0,0,1,1,1,1,1,5.187385806
13795889,3,2,0,0,0,0,1,0,0,0,1,0,4.859812404
13795889,3,2,0,0,0,1,0,1,0,0,1,0,5.433722004
13795889,3,2,0,0,1,0,0,1,1,1,0,1,5.631211782
13795889,3,2,1,0,0,0,0,0,0,0,0,0,0
13795889,3,2.1,0,1,0,0,0,1,1,1,1,1,5.187385806
13795889,3,2.1,1,0,0,0,1,0,0,0,1,0,4.859812404
13795889,3,2.1,0,0,0,1,0,1,0,0,1,0,5.433722004
13795889,3,2.1,0,0,1,0,0,1,1,1,0,1,5.631211782
13795889,3,3,0,0,0,0,1,0,0,1,1,1,4.859812404
13795889,3,3,0,0,0,1,0,1,0,0,0,1,4.369447852
13795889,3,3,0,0,1,0,0,0,0,1,1,0,5.433722004
13795889,3,3,0,1,0,0,0,1,1,0,1,1,5.631211782
13795889,3,3,1,0,0,0,0,0,0,0,0,0,0
13795889,3,3.1,0,0,0,0,1,0,0,1,1,1,4.859812404
13795889,3,3.1,1,0,0,1,0,1,0,0,0,1,4.369447852
13795889,3,3.1,0,0,1,0,0,0,0,1,1,0,5.433722004
13795889,3,3.1,0,1,0,0,0,1,1,0,1,1,5.631211782
13795889,3,4,0,0,0,0,1,0,0,1,0,0,5.631211782
13795889,3,4,0,0,0,1,0,1,0,1,1,0,5.433722004
13795889,3,4,0,0,1,0,0,0,0,0,0,1,5.187385806
13795889,3,4,0,1,0,0,0,0,0,0,0,0,4.369447852
13795889,3,4,1,0,0,0,0,0,0,0,0,0,0
13795889,3,4.1,0,0,0,0,1,0,0,1,0,0,5.631211782
13795889,3,4.1,0,0,0,1,0,1,0,1,1,0,5.433722004
13795889,3,4.1,0,0,1,0,0,0,0,0,0,1,5.187385806
13795889,3,4.1,1,1,0,0,0,0,0,0,0,0,4.369447852
13795889,3,5,0,1,0,0,0,0,0,0,1,1,4.859812404
13795889,3,5,0,0,0,1,0,0,0,0,1,1,5.631211782
13795889,3,5,0,0,1,0,0,1,1,1,1,0,4.369447852
13795889,3,5,0,0,0,1,0,1,1,1,1,0,4.859812404
13795889,3,5,1,0,0,0,0,0,0,0,0,0,0
13795889,3,5.1,0,1,0,0,0,0,0,0,1,1,4.859812404
13795889,3,5.1,0,0,0,1,0,0,0,0,1,1,5.631211782
13795889,3,5.1,1,0,1,0,0,1,1,1,1,0,4.369447852
13795889,3,5.1,0,0,0,1,0,1,1,1,1,0,4.859812404
13795889,3,6,0,0,0,1,0,0,1,1,0,0,5.433722004
13795889,3,6,0,1,0,0,0,1,1,0,1,0,5.187385806
13795889,3,6,0,0,0,1,0,1,0,1,0,1,5.631211782
13795889,3,6,0,0,0,0,1,1,0,1,0,1,4.859812404
13795889,3,6,1,0,0,0,0,0,0,0,0,0,0
13795889,3,6.1,0,0,0,1,0,0,1,1,0,0,5.433722004
13795889,3,6.1,0,1,0,0,0,1,1,0,1,0,5.187385806
13795889,3,6.1,0,0,0,1,0,1,0,1,0,1,5.631211782
13795889,3,6.1,1,0,0,0,1,1,0,1,0,1,4.859812404
13795889,3,7,0,0,0,1,0,0,1,0,1,0,5.187385806
13795889,3,7,0,0,0,0,1,1,0,0,1,1,5.631211782
13795889,3,7,0,1,0,0,0,1,1,0,1,0,4.859812404
13795889,3,7,0,0,1,0,0,0,0,0,0,1,4.369447852
13795889,3,7,1,0,0,0,0,0,0,0,0,0,0
13795889,3,7.1,0,0,0,1,0,0,1,0,1,0,5.187385806
13795889,3,7.1,0,0,0,0,1,1,0,0,1,1,5.631211782
13795889,3,7.1,0,1,0,0,0,1,1,0,1,0,4.859812404
13795889,3,7.1,1,0,1,0,0,0,0,0,0,1,4.369447852
13795889,3,8,0,1,0,0,0,0,0,0,1,0,5.433722004
13795889,3,8,0,0,0,1,0,0,0,0,1,0,4.369447852
13795889,3,8,0,0,0,0,1,1,1,1,0,1,5.631211782
13795889,3,8,0,0,0,1,0,1,1,0,0,1,5.187385806
13795889,3,8,1,0,0,0,0,0,0,0,0,0,0
13795889,3,8.1,0,1,0,0,0,0,0,0,1,0,5.433722004
13795889,3,8.1,1,0,0,1,0,0,0,0,1,0,4.369447852
13795889,3,8.1,0,0,0,0,1,1,1,1,0,1,5.631211782
13795889,3,8.1,0,0,0,1,0,1,1,0,0,1,5.187385806
13795889,3,9,0,0,0,0,1,0,0,1,1,1,5.433722004
13795889,3,9,0,0,1,0,0,1,0,1,0,1,4.859812404
13795889,3,9,0,0,1,0,0,1,1,1,1,0,4.369447852
13795889,3,9,0,1,0,0,0,1,0,1,0,0,5.187385806
13795889,3,9,1,0,0,0,0,0,0,0,0,0,0
13795889,3,9.1,0,0,0,0,1,0,0,1,1,1,5.433722004
13795889,3,9.1,0,0,1,0,0,1,0,1,0,1,4.859812404
13795889,3,9.1,1,0,1,0,0,1,1,1,1,0,4.369447852
13795889,3,9.1,0,1,0,0,0,1,0,1,0,0,5.187385806
13795889,3,10,0,0,1,0,0,0,1,0,0,0,4.369447852
13795889,3,10,0,0,0,0,1,1,1,0,1,1,5.187385806
13795889,3,10,0,0,0,1,0,1,1,1,0,0,5.631211782
13795889,3,10,0,0,1,0,0,1,0,0,1,1,4.859812404
13795889,3,10,1,0,0,0,0,0,0,0,0,0,0
13795889,3,10.1,1,0,1,0,0,0,1,0,0,0,4.369447852
13795889,3,10.1,0,0,0,0,1,1,1,0,1,1,5.187385806
13795889,3,10.1,0,0,0,1,0,1,1,1,0,0,5.631211782
13795889,3,10.1,0,0,1,0,0,1,0,0,1,1,4.859812404
13795889,3,11,0,0,0,0,1,0,0,0,1,1,5.187385806
13795889,3,11,0,0,0,0,1,0,1,1,0,1,5.631211782
13795889,3,11,0,1,0,0,0,0,1,1,0,1,4.859812404
13795889,3,11,0,0,1,0,0,1,0,0,0,1,5.631211782
13795889,3,11,1,0,0,0,0,0,0,0,0,0,0
13795889,3,11.1,0,0,0,0,1,0,0,0,1,1,5.187385806
13795889,3,11.1,0,0,0,0,1,0,1,1,0,1,5.631211782
13795889,3,11.1,1,1,0,0,0,0,1,1,0,1,4.859812404
13795889,3,11.1,0,0,1,0,0,1,0,0,0,1,5.631211782
13795889,3,12,0,0,1,0,0,0,1,1,1,0,5.187385806
13795889,3,12,0,0,1,0,0,1,0,1,0,1,5.433722004
13795889,3,12,0,1,0,0,0,0,0,1,1,0,5.433722004
13795889,3,12,0,0,0,0,1,0,1,0,0,1,4.369447852
13795889,3,12,1,0,0,0,0,0,0,0,0,0,0
13795889,3,12.1,0,0,1,0,0,0,1,1,1,0,5.187385806
